0.77864439,0.23241999,0.77343263,-0.01624601,0.08492032,0.98427798,0.15401774,-0.34888393,-0.08644041,0.40479344,0.43188870,-0.28421164,0.11319820,-0.12643565,-0.32825036,-0.08668420,0.95381657,-0.25907333,0.18761305,-0.01814756,-0.16471257,-0.00545555,0.60073473,0.42696287,-0.66964669,0.17948032,-0.91251617,-0.13850048,0.47634058,0.63328364,-0.45021019,0.69773653,0.05416609,0.89858345,-0.29160839,-0.72408862
0.76214350,0.22643203,0.78188092,-0.04523212,0.06181570,0.98632612,0.14592345,-0.36153706,-0.06966653,0.36965113,0.40176504,-0.29369994,0.11841084,-0.22369751,-0.33455398,-0.13217775,1.04850693,-0.19619539,0.13960785,-0.02838667,-0.12343390,-0.03151508,0.57886661,0.46341771,-0.68671018,0.13369129,-0.96991774,-0.14661182,0.52700010,0.61959688,-0.48252604,0.72614260,-0.00001764,0.93138569,-0.31933905,-0.78314357
0.74688897,0.22361209,0.78547570,-0.04971136,0.05633847,0.98672352,0.14398424,-0.35112660,-0.06941132,0.35162081,0.38532869,-0.30761510,0.11733118,-0.29761681,-0.35284498,-0.16798713,1.11965665,-0.20181154,0.10144742,-0.04013509,-0.10395917,-0.03729000,0.57664599,0.47284719,-0.69162808,0.11840896,-0.98658336,-0.14651554,0.54391681,0.61819193,-0.49366718,0.73070017,-0.02262559,0.93319725,-0.32885503,-0.81128266
0.73253321,0.22177211,0.78720414,-0.05179073,0.05277051,0.98773747,0.13750520,-0.33240011,-0.07770572,0.33374265,0.37043404,-0.31904752,0.11161673,-0.36395600,-0.36082312,-0.19317728,1.16102347,-0.22181815,0.08145146,-0.05740495,-0.09241435,-0.03245349,0.57886473,0.47242177,-0.69170027,0.11501343,-0.99137866,-0.14518247,0.54537502,0.61646067,-0.49762089,0.72586911,-0.03767549,0.92451852,-0.33593040,-0.82784372
0.71830134,0.22091104,0.78828308,-0.05304270,0.05011546,0.98934918,0.12594885,-0.30823349,-0.09131534,0.31446483,0.35651550,-0.32929993,0.10222512,-0.42306991,-0.35348385,-0.20731965,1.16865455,-0.24463180,0.08160588,-0.07891469,-0.08524698,-0.02109524,0.58284426,0.46467259,-0.68695801,0.12018036,-0.98931151,-0.14375421,0.53682511,0.61433375,-0.49825271,0.71585561,-0.04784861,0.90866284,-0.33963782,-0.83523969
0.70409415,0.22088031,0.78900686,-0.05233325,0.04867260,0.99089608,0.11409280,-0.28258486,-0.10552262,0.29632781,0.34937476,-0.34258079,0.09361903,-0.47416207,-0.33879071,-0.21818861,1.14189964,-0.26697579,0.08998230,-0.09858247,-0.08076685,-0.00760269,0.58583417,0.45397884,-0.68128906,0.13107193,-0.98281421,-0.14360266,0.52859089,0.61325427,-0.49850281,0.70543774,-0.05313647,0.88843510,-0.34437162,-0.84663837
0.68977909,0.22092411,0.78925401,-0.05171816,0.04689374,0.99214216,0.10382747,-0.26016844,-0.11648548,0.27573368,0.34487244,-0.35760599,0.08773915,-0.52116377,-0.31615111,-0.22951376,1.08154662,-0.27538958,0.10300800,-0.11533745,-0.07352349,0.00378383,0.58286555,0.44586038,-0.67873940,0.14251172,-0.97920959,-0.14503927,0.52530424,0.61084542,-0.50177191,0.70097346,-0.06168272,0.87048183,-0.35303250,-0.86480628
0.67524422,0.22127703,0.78914508,-0.05203197,0.04477457,0.99308059,0.09528304,-0.23887767,-0.12415278,0.25680351,0.34328697,-0.37468434,0.08331245,-0.55926472,-0.29389425,-0.24543962,0.99197894,-0.27830843,0.11588222,-0.12701356,-0.06538848,0.01184602,0.57726739,0.43945932,-0.67930084,0.15521382,-0.97558759,-0.14595902,0.52068922,0.60932043,-0.50613863,0.70123875,-0.07176165,0.85688868,-0.35933132,-0.87336702
0.66059150,0.22215288,0.78869638,-0.05269777,0.04286315,0.99384142,0.08754961,-0.21784021,-0.12883898,0.24010616,0.34257314,-0.39140702,0.07862842,-0.58712694,-0.27295111,-0.26453346,0.87879240,-0.27309699,0.12886185,-0.13405168,-0.05733295,0.01602688,0.57043589,0.43557718,-0.68271376,0.16789972,-0.97206972,-0.14576307,0.51465155,0.60878960,-0.51054170,0.70364604,-0.07997484,0.84993641,-0.36271581,-0.87508135
0.64560909,0.22356869,0.78819737,-0.05392167,0.03988560,0.99452625,0.08011954,-0.19674510,-0.13013361,0.22471693,0.34037344,-0.40611934,0.07178361,-0.60403965,-0.24846930,-0.28122017,0.74477736,-0.25589001,0.14698240,-0.13785206,-0.04865753,0.01639041,0.56371749,0.43304614,-0.68710863,0.17999685,-0.96947471,-0.14396716,0.50354238,0.60812429,-0.51377306,0.70619137,-0.08756889,0.85137060,-0.36048053,-0.86277041
0.63049802,0.22564872,0.78746883,-0.05488689,0.03764182,0.99511759,0.07288013,-0.17650027,-0.12955777,0.21144396,0.33915303,-0.41904801,0.06234710,-0.61240609,-0.22109767,-0.29208528,0.60059360,-0.23070282,0.17145002,-0.13875563,-0.04153777,0.01265353,0.55930040,0.43161348,-0.69061327,0.19028614,-0.96797010,-0.14088846,0.48888258,0.60751595,-0.51524018,0.70682793,-0.09152778,0.86043758,-0.35451379,-0.84275460
