-0.14318404,0.06283168,0.74476191,0.02692744,-0.02903144,-0.35227185,0.93505969,-0.12881991,0.08986367,0.00448733,0.61386925,-0.53928015,-0.01905367,-0.11147961,-0.19827515,0.11748121,0.74423862,-0.59700526,0.05563943,0.01710384,-0.01779638,0.21557241,-0.29898949,0.37880996,0.15194107,-0.44998781,0.17439385,-0.25336334,0.50380429,-0.22930489,-0.45460494,0.32944492,-0.06324709,-0.19259817,-0.24906025,-0.16614506
-0.13828745,0.06709065,0.75027164,0.02874444,-0.02725793,-0.36319015,0.93087254,-0.14073924,0.08529216,0.03093162,0.64237296,-0.49625912,-0.03884776,-0.12023076,-0.20164076,0.14480302,0.73227942,-0.55019539,0.08299563,0.02357485,-0.00074690,0.20373273,-0.25809533,0.35146682,0.16594071,-0.46363325,0.18890038,-0.24594398,0.47471845,-0.25578247,-0.45374023,0.33837270,-0.07138888,-0.18613223,-0.23979285,-0.13330088
-0.13479454,0.07315108,0.76158546,0.02906257,-0.02468103,-0.37794909,0.92504092,-0.16365874,0.07980104,0.04024689,0.67856929,-0.39686925,-0.09374968,-0.13331774,-0.18848284,0.20169304,0.70856475,-0.45507585,0.13499655,0.03553069,0.02483281,0.20443093,-0.23409467,0.32296967,0.18547819,-0.50215656,0.19238489,-0.25436124,0.44524386,-0.29008513,-0.46054720,0.32133352,-0.14310695,-0.17957100,-0.23572765,-0.10531679
-0.13121315,0.07976694,0.77421951,0.02680379,-0.02292607,-0.39269435,0.91899244,-0.19377682,0.06949817,0.02541857,0.71877853,-0.27231886,-0.18508213,-0.13365866,-0.16414698,0.28413900,0.66519838,-0.35452419,0.20464207,0.03925750,0.05513016,0.21474689,-0.23330455,0.29848381,0.20094838,-0.55248365,0.19577399,-0.24218165,0.39510781,-0.32522227,-0.44874249,0.28215805,-0.25862996,-0.18309698,-0.25421435,-0.05831448
-0.12761736,0.08348957,0.78360763,0.02390900,-0.02299696,-0.40148096,0.91526637,-0.21780199,0.06826570,0.00599324,0.74275015,-0.21729567,-0.22125859,-0.11644212,-0.14011676,0.36102186,0.62744101,-0.33091964,0.26169775,0.03095532,0.07821129,0.21492098,-0.25493379,0.31462770,0.19782256,-0.60726075,0.18535636,-0.24552660,0.39774080,-0.38055603,-0.44177299,0.26876245,-0.35923348,-0.14956627,-0.26549147,-0.03923948
-0.12334843,0.08571551,0.78527913,0.02117567,-0.02475122,-0.39590705,0.91771269,-0.23011732,0.17834228,0.12523848,0.73778404,-0.24694885,-0.14488853,-0.09825847,-0.17432691,0.33596577,0.63281412,-0.33202085,0.26179999,-0.00311397,0.09398056,0.20049480,-0.29889047,0.36548011,0.18659134,-0.66398728,0.16883891,-0.24530911,0.40799634,-0.44088189,-0.43489014,0.26211379,-0.45539909,-0.13105929,-0.27293940,-0.06303807
-0.11606316,0.08904153,0.77629991,0.01974865,-0.02932393,-0.39695243,0.91715804,-0.21844492,0.22510511,0.15808963,0.67147404,-0.26530265,-0.09653523,-0.10603049,-0.25437018,0.27313301,0.71637671,-0.38802854,0.21363125,-0.02244457,0.09884914,0.18969081,-0.38034765,0.44368120,0.16797099,-0.70629393,0.12761439,-0.23890761,0.43417509,-0.51705413,-0.41930887,0.26097084,-0.54038666,-0.09384969,-0.27680873,-0.09019383
-0.11058663,0.09068870,0.75868958,0.01763221,-0.03755584,-0.40220172,0.91461054,-0.20196587,0.18942932,0.02611611,0.65491711,-0.36299574,-0.11728464,-0.09900705,-0.28593698,0.27339030,0.83863115,-0.39967941,0.18700338,-0.02311278,0.09544840,0.17599748,-0.47001178,0.52512879,0.13370647,-0.73474061,0.09454990,-0.24434414,0.46726966,-0.58435876,-0.40874133,0.25311849,-0.60220869,-0.06191621,-0.28641798,-0.12348070
-0.10727614,0.09072953,0.73640822,0.02207664,-0.05433527,-0.40828819,0.91096710,-0.18640277,0.13686161,-0.07440646,0.71767625,-0.47924142,-0.13224108,-0.05990280,-0.28346641,0.33787175,0.91160155,-0.42748276,0.24729953,-0.01180235,0.06829476,0.18162779,-0.58466454,0.60339062,0.08338196,-0.74659687,0.08288758,-0.25391752,0.47206199,-0.65596417,-0.40265597,0.24306339,-0.65212983,-0.04152579,-0.28428253,-0.13064945
-0.11041050,0.09124451,0.71754780,0.02213271,-0.06917788,-0.40920419,0.90954741,-0.20085061,0.14817182,-0.03495076,0.80565467,-0.53865312,-0.13839099,-0.05889438,-0.32413527,0.30601021,0.97281622,-0.52737028,0.20511340,-0.00053626,0.04393985,0.20293653,-0.69787247,0.66249358,0.04324400,-0.74805678,0.09590170,-0.25629735,0.48151320,-0.70641624,-0.38749110,0.22663118,-0.69132534,-0.03662542,-0.29159311,-0.13634764
-0.11776505,0.09106842,0.70742138,0.01627152,-0.07462659,-0.40541995,0.91093401,-0.22184436,0.18104979,-0.00751427,0.85886129,-0.55714016,-0.13072621,-0.07565943,-0.34280517,0.23866913,1.03470104,-0.58374243,0.14990692,0.00856360,0.03666102,0.22608090,-0.83184108,0.68695900,-0.01297212,-0.71158386,0.13549044,-0.25799607,0.51017188,-0.74811742,-0.36544760,0.21698995,-0.71047002,-0.04100682,-0.31374902,-0.17111078
-0.12769968,0.08927414,0.70725521,0.01440212,-0.07671036,-0.41007784,0.90870472,-0.21727030,0.18811438,-0.03783452,0.84845738,-0.54725377,-0.12243516,-0.09653049,-0.35179928,0.19456130,1.06240054,-0.58904546,0.12091057,0.03640340,0.02801204,0.23634845,-0.92288920,0.66994503,-0.06829452,-0.68659480,0.14544429,-0.24891289,0.51877802,-0.77240811,-0.33407008,0.23413342,-0.71787641,-0.02676729,-0.32487971,-0.19520556
-0.14097834,0.08594516,0.71611145,0.01575610,-0.07549373,-0.41127345,0.90824369,-0.20563320,0.19683812,-0.04382696,0.79127188,-0.47438972,-0.13652765,-0.10276965,-0.33207519,0.18613123,1.04182789,-0.56108824,0.12781657,0.05370444,0.00787996,0.23876713,-0.97470383,0.64319982,-0.10663749,-0.67295702,0.15832516,-0.24667661,0.52088496,-0.79381303,-0.29822456,0.23792892,-0.71220591,-0.02886120,-0.33052046,-0.21794076
-0.15604451,0.08363347,0.73144154,0.01860112,-0.06695810,-0.40745121,0.91057901,-0.20383131,0.20184059,-0.06231762,0.69944895,-0.35868169,-0.15392721,-0.10502684,-0.27753350,0.22880984,0.98369736,-0.48671059,0.17634468,0.05554110,-0.01195183,0.22731918,-0.99336240,0.61907501,-0.12676680,-0.67558665,0.17480843,-0.24395472,0.51936855,-0.81139606,-0.26599373,0.23460303,-0.71231400,-0.05184980,-0.33158272,-0.25247032
-0.17092563,0.08231065,0.74924842,0.02207194,-0.05465155,-0.40254670,0.91349997,-0.20623793,0.19839738,-0.09575791,0.59966390,-0.24609786,-0.16515744,-0.10719385,-0.21418158,0.29566134,0.90787692,-0.40238858,0.25235298,0.05124281,-0.02723248,0.21805766,-1.00611437,0.60280168,-0.13714802,-0.68041829,0.18759295,-0.25431537,0.51737009,-0.84620393,-0.25834497,0.22885378,-0.72168813,-0.08570805,-0.33379800,-0.29397953
-0.18757080,0.07640568,0.76539518,0.01302632,-0.03975409,-0.40607365,0.91288232,-0.19726916,0.20500032,-0.17576979,0.54691468,-0.23092758,-0.18734870,-0.10122722,-0.12074340,0.33368504,0.83600134,-0.34911366,0.26179882,0.05729246,-0.01813549,0.20073398,-1.00737636,0.59654371,-0.14345748,-0.68653993,0.20071956,-0.24202335,0.52831147,-0.88243664,-0.26605346,0.22465128,-0.73861981,-0.10687407,-0.33306544,-0.33795153
-0.19876100,0.07432299,0.77420097,0.00994848,-0.02847883,-0.41209009,0.91064359,-0.18546358,0.18526191,-0.22317521,0.57187632,-0.26299752,-0.19552411,-0.09484196,-0.08672407,0.37418510,0.76726553,-0.36544051,0.26180000,0.06352722,-0.01382377,0.18053395,-1.01296619,0.59400391,-0.14663783,-0.69379816,0.21309811,-0.23428551,0.53650463,-0.92584852,-0.28629406,0.22627320,-0.75125016,-0.11661361,-0.33212587,-0.37415724
-0.20356092,0.07662175,0.77196439,0.01522036,-0.02770123,-0.42030522,0.90683212,-0.17504916,0.15648059,-0.17421400,0.69005167,-0.28495738,-0.18297292,-0.11805081,-0.21865449,0.28294823,0.75226328,-0.38678486,0.17411030,0.07606066,-0.02422509,0.15732069,-0.99977679,0.58818595,-0.14267194,-0.70439757,0.22375553,-0.22294635,0.55833202,-0.94442903,-0.30808305,0.23924077,-0.75562823,-0.14101286,-0.32989486,-0.40770495
-0.21180532,0.07149276,0.76116932,0.01827539,-0.02696496,-0.41305103,0.91012513,-0.15437254,0.14038239,-0.13779688,0.77438074,-0.30732675,-0.20264021,-0.08346097,-0.22088737,0.29225850,0.76644674,-0.39398925,0.16556891,0.06216437,-0.04153861,0.12596320,-0.97686959,0.58648382,-0.13629098,-0.71704725,0.22936073,-0.22415020,0.55513081,-0.94188687,-0.32419090,0.22238786,-0.76454177,-0.16841041,-0.32842893,-0.41520323
-0.22036696,0.06782585,0.74289965,0.01776048,-0.02812658,-0.39857360,0.91653289,-0.16139870,0.18721070,-0.05148932,0.86742714,-0.40543176,-0.17234280,-0.05873777,-0.22864634,0.27934614,0.77312393,-0.51664734,0.14386110,0.03243846,-0.05530028,0.11578615,-0.97118578,0.59831201,-0.11539384,-0.71910812,0.22263819,-0.23544648,0.55105383,-0.95353479,-0.33692281,0.19964809,-0.76169963,-0.17802017,-0.33140063,-0.42712441
-0.22738245,0.06792249,0.72583919,0.01043542,-0.03023615,-0.38860469,0.92084921,-0.17232419,0.23178695,-0.01466384,0.91288626,-0.49740888,-0.16230597,-0.05322070,-0.22812132,0.23253177,0.80688514,-0.61804235,0.12339597,0.01022798,-0.04934356,0.12549006,-0.93583346,0.59489037,-0.07520549,-0.72843933,0.22531918,-0.25655310,0.53820052,-0.93988182,-0.34642899,0.17842718,-0.76008392,-0.17217420,-0.34061879,-0.41815241
-0.23237508,0.07145007,0.71732005,0.00316328,-0.03083403,-0.38714440,0.92149795,-0.20858372,0.23928300,-0.05333428,0.98269963,-0.51301974,-0.17979575,-0.06354276,-0.22687779,0.19446327,0.83529317,-0.66660559,0.10648353,0.00619004,-0.03526996,0.14547051,-0.86188717,0.56422788,-0.03247455,-0.75140412,0.23979732,-0.27450054,0.54462981,-0.88672892,-0.34172953,0.15911184,-0.76234399,-0.16141634,-0.35644468,-0.41014327
-0.23257412,0.07753303,0.71747579,0.00325714,-0.03583477,-0.39628366,0.91742276,-0.23006892,0.18489343,-0.13489803,1.02878464,-0.44643972,-0.25116058,-0.06499097,-0.23269521,0.21477421,0.82667203,-0.66828804,0.09089133,0.02916586,-0.04411687,0.17533792,-0.81699282,0.51434709,-0.00603921,-0.74738387,0.25359840,-0.27633594,0.55729159,-0.81492758,-0.31785192,0.15849500,-0.75424845,-0.13677399,-0.35755451,-0.39083552
-0.21924987,0.09235435,0.72704753,0.02822074,-0.04693430,-0.40705046,0.91176241,-0.23783738,0.03837049,-0.15335489,1.02883452,-0.38354438,-0.26179993,-0.06670139,-0.32653618,0.24907771,0.77344829,-0.61872805,0.11599851,0.04887262,-0.09104465,0.19624521,-0.79655487,0.50724582,0.01454332,-0.71431979,0.24126079,-0.26567233,0.55211455,-0.77986015,-0.31527346,0.16213663,-0.71748927,-0.09436142,-0.34401428,-0.37283681
-0.20762734,0.10592503,0.74057540,0.04293110,-0.05291622,-0.42073459,0.90462103,-0.25185237,-0.00634198,-0.15626491,1.00344820,-0.39420100,-0.26180000,-0.07975777,-0.38624130,0.27363657,0.72313906,-0.52549517,0.15165787,0.07108972,-0.12738202,0.21181890,-0.79337195,0.50916633,0.02252670,-0.68497764,0.21325272,-0.25200174,0.56311527,-0.78167522,-0.32398953,0.16558665,-0.68133229,-0.07629514,-0.33410053,-0.39381968
-0.20279117,0.11583434,0.75511132,0.04253895,-0.04955664,-0.43692030,0.89712610,-0.27771838,0.10378216,-0.14003095,0.96450270,-0.39034686,-0.26180000,-0.11010562,-0.40826421,0.24391029,0.68994294,-0.40168671,0.15808359,0.08873075,-0.14340736,0.22335431,-0.80880955,0.52695247,0.01351512,-0.68328345,0.16184225,-0.25002201,0.59620249,-0.82026298,-0.32600243,0.19028226,-0.65399330,-0.07323942,-0.33084680,-0.44192110
-0.19583794,0.12723771,0.76594318,0.03030190,-0.04018688,-0.46220575,0.88534324,-0.29628701,0.26258263,-0.10349632,0.93150239,-0.35184013,-0.23520934,-0.16892029,-0.43692552,0.13327581,0.71056241,-0.30574673,0.09298230,0.12984371,-0.14272572,0.23877185,-0.85168067,0.55589661,-0.00740003,-0.69359022,0.15176812,-0.24240612,0.65555139,-0.86380400,-0.32552505,0.21668294,-0.65972716,-0.06759297,-0.33499344,-0.49756250
-0.18518620,0.13946951,0.76865959,0.02658171,-0.03430974,-0.48323627,0.87441350,-0.29511222,0.34130711,-0.10141864,0.87383096,-0.26761632,-0.21421751,-0.22976643,-0.46980626,0.06460273,0.81792150,-0.32625997,0.03008513,0.16486461,-0.16375858,0.25409348,-0.91967796,0.59446652,-0.02557526,-0.69379479,0.15715013,-0.23808669,0.71383162,-0.92178678,-0.32642930,0.23178332,-0.68271022,-0.06151583,-0.35095630,-0.56436234
-0.16998346,0.15063695,0.76045786,0.03037408,-0.03519658,-0.48681014,0.87226974,-0.26366396,0.30385265,-0.19031662,0.76850741,-0.18618440,-0.26151378,-0.24386066,-0.43163679,0.13264106,0.95828887,-0.39666880,0.06601700,0.16833770,-0.19095181,0.24761724,-0.94689874,0.59134944,-0.02433158,-0.68531482,0.17847621,-0.24486153,0.72068255,-0.96141841,-0.33016465,0.23516206,-0.69712099,-0.06818143,-0.36341541,-0.56589927
